,Sold Price,lat,lon,X,Y
R2152208,472500.0,49.2826264,-123.10623400000001,2895.1499005117325,1229.8937251368575
R2152150,650000.0,49.292168700000005,-123.13596559999999,738.4476189187668,2290.9490736579837
R2152211,656500.0,49.280731900000006,-123.136472,701.7138395253693,1019.2349366096645
R2152422,799000.0,49.274823,-123.12366920000001,1630.4169019497117,362.1952345586813
R2152219,770000.0,49.27423710000001,-123.12545659999999,1500.7605881930747,297.04612703872994
R2152475,770000.0,49.2792068,-123.1176206,2069.1766532070774,849.6515539830293
R2151937,803000.0,49.27537419999999,-123.1247537,1551.7482926461876,423.4858781240111
R2153375,891000.0,49.2795653,-123.1197933,1911.571040080757,889.5149351855894
R2151814,483000.0,49.27949659999999,-123.13472320000001,828.5701456113243,881.8758437235367
R2152213,550000.0,49.27949659999999,-123.13472320000001,828.5701456113243,881.8758437235367
R2152109,450000.0,49.2849929,-123.13986100000001,455.87896913992904,1493.0365190412977
R2151836,815000.0,49.276877,-123.120883,1832.5252276699864,590.5896138867284
R2152202,1620000.0,49.276776,-123.1343457,855.9536403216842,579.3589262955396
R2152221,670000.0,49.2774739,-123.12240159999999,1722.3674129276637,656.9618656006322
R2152306,2100000.0,49.292579700000005,-123.1347564,826.1618488587937,2336.650188508866
R2152733,1345000.0,49.27860930000001,-123.11010209999999,2614.561567042072,783.2125853139393
R2152549,602000.0,49.27877669999999,-123.1117008,2498.593373685827,801.8266160321194
R2152175,648000.0,49.2830217,-123.1080219,2765.4573172257706,1273.8490796395613
R2152433,1170000.0,49.2741473,-123.1188092,1982.9567278779145,287.06082262550217
R2151885,575000.0,49.277581500000004,-123.1304686,1137.1948253222845,668.9264397083506
R2153447,1358000.0,49.288139799999996,-123.1275746,1347.122861584377,1842.955833698758
R2151907,355000.0,49.28169579999999,-123.1380979,583.7725837684919,1126.4157264002208
R2151868,428500.0,49.27961819999999,-123.12404520000001,1603.1422158283572,895.3971468035089
R2152188,545000.0,49.2830217,-123.1080219,2765.4573172257706,1273.8490796395613
R2152283,720000.0,49.280496899999996,-123.109298,2672.8902242492964,993.1041288470096
R2151947,850000.0,49.2786404,-123.11000020000002,2621.953297135383,786.6707475319129
R2152380,543500.0,49.275580299999994,-123.12802279999998,1314.6108554169684,446.4031525062186
R2153581,2150000.0,49.28059709999999,-123.11744679999998,2081.7839416331763,1004.2458604958433
R2153407,858000.0,49.2797553,-123.11788490000002,2050.004579955656,910.6419712476508
R2152268,1615000.0,49.277006899999996,-123.128656,1268.6791233622544,605.0338348575744
R2151362,1700000.0,49.2726784,-123.1277632,1333.4419950884067,123.7265948766314
R2151528,1168000.0,49.2861412,-123.1157307,2206.268220494895,1620.7216533077
R2151783,838037.0,49.287684999999996,-123.12559740000002,1490.54708870757,1792.384381060815
R2152653,925000.0,49.2853112,-123.1281447,1305.7683441444788,1528.429864192655
R2151748,1015000.0,49.28045170000001,-123.1198485,1907.566884032779,988.0781181639878
R2151485,512000.0,49.2793126,-123.10008549999999,3341.156303747171,861.4159772220286
R2151559,538000.0,49.281183399999996,-123.12537659999998,1506.5637129005136,1069.4394459885525
R2151564,660000.0,49.2762596,-123.1204987,1860.4019879799891,521.9378661768358
R2151152,795000.0,49.2783621,-123.12694760000001,1392.604851472164,755.7251994469596
R2151531,1200000.0,49.288218,-123.12425139999999,1588.1846618985028,1851.651276962847
R2150783,1460000.0,49.291402399999996,-123.12985829999998,1181.4654129293845,2205.7404013692217
R2150886,1385000.0,49.2756935,-123.12486750000001,1543.4933477504098,458.99041820331246
R2151069,1100000.0,49.2844735,-123.1270211,1387.2732306490407,1435.2818741419221
R2150723,755000.0,49.2781145,-123.1194851,1933.9275780124672,728.1933356095924
R2150601,810000.0,49.276672399999995,-123.11659070000002,2143.884629897401,567.8391318948568
R2150629,2000000.0,49.28059709999999,-123.11744679999998,2081.7839416331763,1004.2458604958433
R2150706,1050000.0,49.2866266,-123.1240254,1604.5784891945693,1674.6956707004347
R2150501,2120000.0,49.2861412,-123.1157307,2206.268220494895,1620.7216533077
R2150561,515000.0,49.275580299999994,-123.12802279999998,1314.6108554169684,446.4031525062186
R2150186,635000.0,49.27926,-123.1067054,2860.9549881793214,855.5671240809121
R2150239,651000.0,49.2755494,-123.1155367,2220.3407979079857,442.9672292738337
R2150323,750000.0,49.27834379999999,-123.1350908,801.9047875851012,753.690332287707
R2150200,575000.0,49.2773752,-123.11823100000001,2024.8988116945247,645.9869263413443
R2151005,620500.0,49.2749131,-123.13102679999999,1096.7035226827918,372.21389744950216
R2150314,1288000.0,49.273320399999996,-123.13017990000002,1158.1368516062018,195.11373778234284
R2150271,1666000.0,49.2821013,-123.12586409999999,1471.2009217191003,1171.505269156102
R2150206,1130000.0,49.275028799999994,-123.13282790000001,966.0534238172934,385.0791504617155
R2150439,672000.0,49.278112,-123.12813500000001,1306.471973013587,727.9153482928928
R2149973,640000.0,49.2779282,-123.11874209999999,1987.8240987262982,707.4777207753931
R2149956,618800.0,49.287350700000005,-123.1392808,497.9661310759003,1755.2119170844762
R2149618,687000.0,49.2755494,-123.1155367,2220.3407979079857,442.9672292738337
R2150466,1568000.0,49.273969,-123.12362549999999,1633.5868588221877,267.23476720458376
R2150233,848000.0,49.27378289999999,-123.1257976,1476.0247691306447,246.54139135518326
R2149928,1100000.0,49.2735969,-123.1245034,1569.90481907239,225.85913500015732
R2151267,697000.0,49.2883076,-123.1253203,1510.6476619115633,1861.614342390486
R2149649,899000.0,49.2807294,-123.10904309999998,2691.3804303469365,1018.9569492921747
R2149877,1205000.0,49.2718464,-123.120703,1845.5822582599199,31.21241590885856
R2149920,715000.0,49.2800899,-123.10843840000001,2735.2447992208563,947.8477937031629
R2150330,585000.0,49.2779315,-123.1216717,1775.3136719694728,707.8446640336579
R2150524,1325000.0,49.2746419,-123.11231090000001,2454.337293890663,342.0578333434701
R2150056,930000.0,49.2801011,-123.12652,1423.6225530297395,949.093176881914
R2149914,625000.0,49.2753902,-123.13316499999999,941.6005070860713,425.2649969513628
R2150363,700000.0,49.276672399999995,-123.11659070000002,2143.884629897401,567.8391318948568
R2150078,1130000.0,49.278841,-123.11828899999999,2020.6915462835643,808.9764498167491
R2149334,559000.0,49.2883076,-123.1253203,1510.6476619115633,1861.614342390486
R2149386,390000.0,49.2849929,-123.13986100000001,455.87896913992904,1493.0365190412977
R2149206,978800.0,49.27889879999999,-123.11524920000001,2241.1957773223485,815.4035165760636
R2148968,1675000.0,49.28046089999999,-123.12560719999999,1489.836205933009,989.101111486851
R2149030,1333000.0,49.2821013,-123.12586409999999,1471.2009217191003,1171.505269156102
R2148687,736000.0,49.2889719,-123.12753149999999,1350.2492950210444,1935.4811321601153
R2148145,859000.0,49.2900011,-123.12816380000001,1304.3828481195276,2049.922950662455
R2149059,743000.0,49.2889719,-123.12753149999999,1350.2492950210444,1935.4811321601153
R2148173,583888.0,49.279782,-123.106388,2883.9788854528765,913.6108757889916
R2149306,1187200.0,49.2791928,-123.1255773,1492.005123791171,848.0948250099854
R2148534,597000.0,49.2755494,-123.1155367,2220.3407979079857,442.9672292738337
R2148058,1238000.0,49.2749555,-123.1242173,1590.6582438042303,376.92856233902137
R2148419,860000.0,49.287684999999996,-123.12559740000002,1490.54708870757,1792.384381060815
R2148171,2059900.0,49.2771434,-123.12268290000002,1701.9621756761048,620.21194234495
R2148050,1280000.0,49.274896500000004,-123.1132801,2384.032438070891,370.3680616677543
R2148485,1160000.0,49.278918100000006,-123.122014,1750.4835521310042,817.54957866168
R2147918,1830000.0,49.2821013,-123.12586409999999,1471.2009217191003,1171.505269156102
R2147875,530000.0,49.27764759999999,-123.12305390000002,1675.0501848490294,676.2764243577489
R2148642,860000.0,49.2883076,-123.1253203,1510.6476619115633,1861.614342390486
R2147671,374000.0,49.2852685,-123.13607979999999,730.1636584001478,1523.6818408247525
R2148558,1380000.0,49.2749131,-123.13102679999999,1096.7035226827918,372.21389744950216
R2147967,860000.0,49.2915866,-123.1327885,968.91146273572,2226.2225068578987
R2147605,1250000.0,49.2861412,-123.1157307,2206.268220494895,1620.7216533077
R2147282,2050000.0,49.2906045,-123.12391740000001,1612.4127075472925,2117.017969400094
R2147363,735000.0,49.28059709999999,-123.11744679999998,2081.7839416331763,1004.2458604958433
R2147457,490000.0,49.2892117,-123.1410374,370.5440203295913,1962.1456755697905
R2146937,665000.0,49.280496899999996,-123.109298,2672.8902242492964,993.1041288470096
R2147582,650000.0,49.274896500000004,-123.1132801,2384.032438070891,370.3680616677543
R2147153,670000.0,49.28020979999999,-123.1079715,2769.113285790375,961.1800654064203
R2147008,945000.0,49.27634519999999,-123.1173369,2089.7559841977463,531.4561518958591
R2147578,665000.0,49.27228179999999,-123.1201794,1883.5637094653912,79.62668696839052
R2147512,1480000.0,49.274008200000004,-123.1121703,2464.536285563201,271.5936083294227
R2146870,585000.0,49.2782434,-123.1209497,1827.686872446506,742.5263616540745
R2146197,875000.0,49.2875878,-123.126725,1408.7520459694401,1781.576234191073
R2145735,450000.0,49.28169579999999,-123.1380979,583.7725837684919,1126.4157264002208
R2146159,738000.0,49.2777153,-123.1179345,2046.4066426387963,683.8043208926475
R2145916,1638000.0,49.281096399999996,-123.13800810000001,590.2865912515226,1059.7654873704075
R2145221,1094000.0,49.2894498,-123.1305956,1127.9823648500628,1988.6211876035409
R2144673,745000.0,49.27877669999999,-123.1117008,2498.593373685827,801.8266160321194
R2144814,455000.0,49.27877669999999,-123.1117008,2498.593373685827,801.8266160321194
R2144973,888000.0,49.27968019999999,-123.1088307,2706.787726441656,902.2912322554475
R2144476,525000.0,49.277006899999996,-123.128656,1268.6791233622544,605.0338348575744
R2144239,2180000.0,49.283755600000006,-123.1186196,1996.7101334325343,1355.4550363048124
R2145014,679900.0,49.27877669999999,-123.1117008,2498.593373685827,801.8266160321194
R2144929,1245000.0,49.2821013,-123.12586409999999,1471.2009217191003,1171.505269156102
R2143401,501000.0,49.2775615,-123.13104299999999,1095.528389929368,666.7025411747535
R2143332,2180000.0,49.2855427,-123.1411304,363.7978878586755,1554.171489710666
R2142610,2200000.0,49.2864416,-123.1152959,2237.8082032749544,1654.1246092717727
R2143177,765000.0,49.27858459999999,-123.1107545,2567.237085059016,780.466070623746
R2142693,880000.0,49.28059709999999,-123.11744679999998,2081.7839416331763,1004.2458604958433
R2142850,649900.0,49.277006899999996,-123.128656,1268.6791233622544,605.0338348575744
R2142998,1520000.0,49.29008959999999,-123.1285915,1273.3578926575303,2059.7637016693557
R2142639,588000.0,49.2783621,-123.12694760000001,1392.604851472164,755.7251994469596
R2142183,710000.0,49.285439000000004,-123.1355712,767.05702372175,1542.640575817979
R2142171,408500.0,49.2774071,-123.1336872,903.720610563122,649.534044500883
R2142088,658828.0,49.2752152,-123.11844369999999,2009.4697538824164,405.80588478870914
R2141568,1530000.0,49.2804843,-123.1169885,2115.0285922945964,991.7030727715072
R2141532,1440000.0,49.2856204,-123.12367240000002,1630.1847769607957,1562.8113355107832
R2140938,1050000.0,49.27423710000001,-123.12545659999999,1500.7605881930747,297.04612703872994
R2140967,1450000.0,49.282988700000004,-123.1347521,826.4737668118122,1270.1796470608642
R2140457,695000.0,49.2755494,-123.1155367,2220.3407979079857,442.9672292738337
R2140053,675000.0,49.274896500000004,-123.1132801,2384.032438070891,370.3680616677543
R2139856,962500.0,49.2861412,-123.1157307,2206.268220494895,1620.7216533077
R2140329,515000.0,49.277581500000004,-123.1304686,1137.1948253222845,668.9264397083506
R2138600,1618000.0,49.283755600000006,-123.1186196,1996.7101334325343,1355.4550363048124
R2139192,650000.0,49.274896500000004,-123.1132801,2384.032438070891,370.3680616677543
R2138875,475000.0,49.2786905,-123.11642309999999,2156.042176159666,792.2416133571198
R2137998,680000.0,49.2804843,-123.1169885,2115.0285922945964,991.7030727715072
R2137355,864000.0,49.2737016,-123.1281723,1303.7662661199743,237.5012438199984
R2137954,825000.0,49.284760399999996,-123.1310205,1097.1605187520788,1467.1836985961324
R2136703,1300000.0,49.2746419,-123.11231090000001,2454.337293890663,342.0578333434701
R2135831,710000.0,49.2791479,-123.1099791,2623.483871277633,843.1021728037665
R2134742,1395000.0,49.2867514,-123.1265628,1420.5178813114915,1688.5727975458772
R2134005,699640.0,49.2749131,-123.13102679999999,1096.7035226827918,372.21389744950216
R2133635,500000.0,49.282135499999995,-123.10636240000001,2885.83588535802,1175.3081356467517
R2133307,610000.0,49.274896500000004,-123.1132801,2384.032438070891,370.3680616677543
R2132194,1170000.0,49.2753333,-123.12261770000002,1706.6917223116109,418.9380056256178
R2132834,2300000.0,49.283755600000006,-123.1186196,1996.7101334325343,1355.4550363048124
R2131513,1800000.0,49.287778700000004,-123.12070890000001,1845.1542778124435,1802.803345688284
R2131156,965000.0,49.2780075,-123.1315048,1062.0298525595815,716.2954784586404
R2128482,1070000.0,49.28059709999999,-123.11744679999998,2081.7839416331763,1004.2458604958433
R2123888,565500.0,49.2760599,-123.12630259999999,1439.3925444208,499.7322393255689
R2123537,880000.0,49.2856204,-123.12367240000002,1630.1847769607957,1562.8113355107832
R2122402,1050000.0,49.28059709999999,-123.11744679999998,2081.7839416331763,1004.2458604958433
R2121380,1680000.0,49.288218,-123.12425139999999,1588.1846618985028,1851.651276962847
R2119154,770000.0,49.2780075,-123.1315048,1062.0298525595815,716.2954784586404
R2118142,640000.0,49.2749131,-123.13102679999999,1096.7035226827918,372.21389744950216
R2118139,762988.0,49.2749131,-123.13102679999999,1096.7035226827918,372.21389744950216
R2110171,578000.0,49.2821013,-123.12586409999999,1471.2009217191003,1171.505269156102
R2107778,650000.0,49.2749131,-123.13102679999999,1096.7035226827918,372.21389744950216
R2229321,770000.0,49.2761771,-123.1287753,1260.0252136439035,512.7642847281181
R2229287,828000.0,49.2821013,-123.12586409999999,1471.2009217191003,1171.505269156102
R2229231,630000.0,49.28408599999999,-123.113394,2375.770239269661,1392.1938400661202
R2229035,580000.0,49.2810194,-123.1063855,2884.1602330995006,1051.203478019061
R2228992,610000.0,49.2783621,-123.12694760000001,1392.604851472164,755.7251994469596
R2228775,715000.0,49.2751294,-123.1257138,1482.1035422607463,396.2653600825168
R2228779,950000.0,49.2801011,-123.12652,1423.6225530297395,949.093176881914
R2228734,985000.0,49.272713200000005,-123.126554,1421.1562250294644,127.59617832483747
R2228353,950000.0,49.287684999999996,-123.12559740000002,1490.54708870757,1792.384381060815
R2228355,792000.0,49.2804843,-123.1169885,2115.0285922945964,991.7030727715072
R2228172,539800.0,49.278682,-123.1205503,1856.6589725437684,791.2964564806571
R2228498,1600000.0,49.2725871,-123.12747890000001,1354.0648495138532,113.57449807464799
R2227905,1168000.0,49.288970899999995,-123.1237606,1623.786831973254,1935.3699372329613
R2228116,738500.0,49.2771532,-123.12972279999998,1191.2944554011594,621.3016526261597
R2228104,708000.0,49.2849545,-123.1234576,1645.7661667997795,1488.7666338580239
R2227918,525000.0,49.2781145,-123.1194851,1933.9275780124672,728.1933356095924
R2228317,675000.0,49.2786905,-123.11642309999999,2156.042176159666,792.2416133571198
R2227988,985000.0,49.2861412,-123.1157307,2206.268220494895,1620.7216533077
R2228046,1220000.0,49.274212799999994,-123.12211629999999,1743.0628064127907,294.3440903197142
R2228490,2250000.0,49.2788861,-123.1079385,2771.507074732,813.9913410085568
R2228312,2470000.0,49.27228179999999,-123.1201794,1883.5637094653912,79.62668696839052
R2227707,1180000.0,49.2804843,-123.1169885,2115.0285922945964,991.7030727715072
R2227752,625000.0,49.2786404,-123.11000020000002,2621.953297135383,786.6707475319129
R2227754,703500.0,49.2821013,-123.12586409999999,1471.2009217191003,1171.505269156102
R2227672,1160000.0,49.280496899999996,-123.109298,2672.8902242492964,993.1041288470096
R2227705,1235000.0,49.28168059999999,-123.1241123,1598.2748449820351,1124.7255635152244
R2228329,1320000.0,49.2746419,-123.11231090000001,2454.337293890663,342.0578333434701
R2227785,699000.0,49.2761771,-123.1287753,1260.0252136439035,512.7642847281181
R2227769,885000.0,49.287849200000004,-123.12351640000001,1641.500870139013,1810.6425880166853
R2227228,642000.0,49.2788489,-123.107294,2818.25849815028,809.8548897372356
R2227392,775900.0,49.2784466,-123.12958859999999,1201.0291970958651,765.1211707484049
R2227303,687500.0,49.288714,-123.13716770000002,651.2484162937097,1906.8039605783565
R2227677,1150000.0,49.2804843,-123.1169885,2115.0285922945964,991.7030727715072
R2227120,1152000.0,49.2832675,-123.116417,2156.4846644180475,1301.1807926089996
R2226885,700000.0,49.2785351,-123.1198007,1911.034251045306,774.9619217560955
R2226928,930000.0,49.275151,-123.12632909999999,1437.4702593614286,398.667170498454
R2226639,799888.0,49.2893935,-123.12581170000001,1475.0019683999728,1982.3609132337722
R2226796,880000.0,49.2791479,-123.1099791,2623.483871277633,843.1021728037665
R2226724,1098000.0,49.27494229999999,-123.11725890000001,2095.414030785824,375.4607893067525
R2226540,732000.0,49.2761973,-123.1223648,1725.0368502919516,515.0104222465138
R2226668,2200000.0,49.2932394,-123.1389876,519.234583125803,2410.0054816154834
R2226769,1015000.0,49.276776,-123.1343457,855.9536403216842,579.3589262955396
R2227410,825000.0,49.287849200000004,-123.12351640000001,1641.500870139013,1810.6425880166853
R2226656,1638000.0,49.275940399999996,-123.12414059999999,1596.2219896173006,486.44444559111884
R2226799,708000.0,49.275580299999994,-123.12802279999998,1314.6108554169684,446.4031525062186
R2226484,1899900.0,49.27733019999999,-123.11639109999999,2158.363426042641,640.983154640751
R2226418,680000.0,49.2773389,-123.1216246,1778.730261639708,641.9505505035926
R2226963,400000.0,49.2783621,-123.12694760000001,1392.604851472164,755.7251994469596
R2226216,495000.0,49.2774071,-123.1336872,903.720610563122,649.534044500883
R2226297,816000.0,49.2779315,-123.1216717,1775.3136719694728,707.8446640336579
R2226339,800000.0,49.27889879999999,-123.11524920000001,2241.1957773223485,815.4035165760636
R2226498,670000.0,49.2782434,-123.1209497,1827.686872446506,742.5263616540745
R2226223,1155000.0,49.2830217,-123.1080219,2765.4573172257706,1273.8490796395613
R2226236,588000.0,49.2775615,-123.13104299999999,1095.528389929368,666.7025411747535
R2225735,569900.0,49.28408599999999,-123.113394,2375.770239269661,1392.1938400661202
R2225454,1020000.0,49.2777153,-123.1179345,2046.4066426387963,683.8043208926475
R2225624,618000.0,49.2783621,-123.12694760000001,1392.604851472164,755.7251994469596
R2225600,335000.0,49.281470500000005,-123.1356081,764.3803324509786,1101.3635094291417
R2225172,489000.0,49.2834539,-123.12680379999999,1403.0359681336179,1321.907526935203
R2225200,805000.0,49.274201500000004,-123.1239956,1606.7401531472785,293.08758764974885
R2225119,673000.0,49.2774937,-123.1273488,1363.5021810695382,659.1635251486405
R2225439,280000.0,49.281470500000005,-123.1356081,764.3803324509786,1101.3635094291417
R2225575,658000.0,49.2861854,-123.14079299999999,388.272566309348,1625.6364690651483
R2225169,975000.0,49.288933,-123.12631270000001,1438.659899924727,1931.1556495136595
R2224790,450000.0,49.275772700000005,-123.12588429999998,1469.7356327310777,467.7970563937654
R2224946,575700.0,49.2771532,-123.12972279999998,1191.2944554011594,621.3016526261597
R2224788,636000.0,49.29316310000001,-123.13534080000001,783.7700228762876,2401.521308713698
R2225029,698000.0,49.2774739,-123.12240159999999,1722.3674129276637,656.9618656006322
R2224841,874000.0,49.2785351,-123.1198007,1911.034251045306,774.9619217560955
R2224981,1045000.0,49.2744365,-123.1278966,1323.7652846404146,319.21839541082346
R2224923,535800.0,49.2826264,-123.10623400000001,2895.1499005117325,1229.8937251368575
R2224768,880000.0,49.277974799999996,-123.1169051,2121.0783498018563,712.6594043567466
R2224706,813000.0,49.2791928,-123.1255773,1492.005123791171,848.0948250099854
R2225372,711000.0,49.2737016,-123.1281723,1303.7662661199743,237.5012438199984
R2224656,930000.0,49.273320399999996,-123.13017990000002,1158.1368516062018,195.11373778234284
R2224514,682500.0,49.2784446,-123.13082320000001,1111.4724750595383,764.8987808948871
R2224552,608000.0,49.27961819999999,-123.12404520000001,1603.1422158283572,895.3971468035089
R2224871,2101000.0,49.2918023,-123.13652739999999,697.6951756664859,2250.207252534937
R2224619,581000.0,49.2759364,-123.1314358,1067.035047618781,485.9996658848735
R2224403,1047500.0,49.277974799999996,-123.1169051,2121.0783498018563,712.6594043567466
R2224512,570500.0,49.277006899999996,-123.128656,1268.6791233622544,605.0338348575744
R2224422,1998000.0,49.2821013,-123.12586409999999,1471.2009217191003,1171.505269156102
R2224448,462500.0,49.2892117,-123.1410374,370.5440203295913,1962.1456755697905
R2224424,550000.0,49.2834539,-123.12680379999999,1403.0359681336179,1321.907526935203
R2224389,1100000.0,49.2866175,-123.1365226,698.0433631477982,1673.6837968679956
R2224423,1050000.0,49.280890299999996,-123.10882859999998,2706.9400584664695,1036.84821298899
R2224232,1260000.0,49.2895195,-123.1281758,1303.5123794147003,1996.3714739903774
R2224439,231000.0,49.281470500000005,-123.1356081,764.3803324509786,1101.3635094291417
R2223866,998888.0,49.2788861,-123.1079385,2771.507074732,813.9913410085568
R2223980,780000.0,49.2734623,-123.11633710000001,2162.280535217972,210.89229787350513
R2223602,905000.0,49.2813233,-123.1241015,1599.0582668173074,1084.995616226197
R2223742,875000.0,49.27926,-123.1067054,2860.9549881793214,855.5671240809121
R2223359,610000.0,49.2789498,-123.1278804,1324.9404173938385,821.0744578356299
R2223240,762800.0,49.2794125,-123.119698,1918.4840123873919,872.5243503940592
R2223379,787000.0,49.274317100000005,-123.12341090000001,1649.1537408461427,305.9417211699579
R2223894,1838000.0,49.2832675,-123.116417,2156.4846644180475,1301.1807926089996
R2223195,908000.0,49.2732654,-123.12759650000001,1345.5342561954128,188.99801681732114
R2223682,640000.0,49.2788861,-123.1079385,2771.507074732,813.9913410085568
R2223498,761500.0,49.2761941,-123.1157455,2205.194642423993,514.6545984810435
R2223267,518000.0,49.2775615,-123.13104299999999,1095.528389929368,666.7025411747535
R2223298,635000.0,49.27582879999999,-123.11717140000002,2101.7611984331356,474.0350917771552
R2223800,860000.0,49.288549700000004,-123.12815149999999,1305.275078544836,1888.534634131272
R2223413,900889.0,49.288218,-123.12425139999999,1588.1846618985028,1851.651276962847
R2223275,750000.0,49.2779315,-123.1216717,1775.3136719694728,707.8446640336579
R2223312,1025000.0,49.2783114,-123.1208487,1835.0133173886811,750.0876166657763
R2223501,762000.0,49.27877669999999,-123.1117008,2498.593373685827,801.8266160321194
R2223320,745000.0,49.2774739,-123.12240159999999,1722.3674129276637,656.9618656006322
R2223124,625000.0,49.27949470000001,-123.10739609999999,2810.8522602440025,881.6645733651837
R2223553,623000.0,49.2783621,-123.12694760000001,1392.604851472164,755.7251994469596
R2223129,691000.0,49.2782434,-123.1209497,1827.686872446506,742.5263616540745
R2223313,1095000.0,49.2782725,-123.1209063,1830.8350675995312,745.7621340193206
R2222834,712000.0,49.2800899,-123.10843840000001,2735.2447992208563,947.8477937031629
R2223420,1230108.0,49.2875878,-123.126725,1408.7520459694401,1781.576234191073
R2222677,665000.0,49.2889505,-123.1288375,1255.5132841843465,1933.1015607297668
R2222552,830000.0,49.2792068,-123.1176206,2069.1766532070774,849.6515539830293
R2222787,1100000.0,49.2761973,-123.1223648,1725.0368502919516,515.0104222465138
R2222791,495000.0,49.2787319,-123.13036909999998,1144.412461677516,796.8450833194851
R2222511,1180000.0,49.2777782,-123.11717209999999,2101.7104210939365,690.7984817789458
R2222828,950000.0,49.2874023,-123.12834270000002,1291.4056104936965,1760.9495752984387
R2222203,841000.0,49.2774739,-123.12240159999999,1722.3674129276637,656.9618656006322
R2222428,715000.0,49.2760599,-123.12630259999999,1439.3925444208,499.7322393255689
R2222343,680000.0,49.2792146,-123.1214703,1789.9230384180146,850.5188744115113
R2222412,2400000.0,49.277791799999996,-123.12666840000001,1412.8577566978784,692.310732780812
R2221712,925000.0,49.2751294,-123.1257138,1482.1035422607463,396.2653600825168
R2222062,720000.0,49.2792068,-123.1176206,2069.1766532070774,849.6515539830293
R2221881,1275000.0,49.27603870000001,-123.13445420000001,848.0831524375747,497.37490688159943
R2221767,534000.0,49.28408599999999,-123.113394,2375.770239269661,1392.1938400661202
R2221820,585000.0,49.2794324,-123.1313423,1073.8174496200525,874.7371294340718
R2222085,705500.0,49.2781145,-123.1194851,1933.9275780124672,728.1933356095924
R2222385,950000.0,49.2776554,-123.12115039999999,1813.128283339225,677.143744787021
R2222315,535000.0,49.2785529,-123.11504009999999,2256.3636945257917,776.9411914505861
R2222282,900000.0,49.2889505,-123.1288375,1255.5132841843465,1933.1015607297668
R2221908,660000.0,49.287115899999996,-123.13705619999999,659.3365213558301,1729.1033483074102
R2221746,575000.0,49.2774937,-123.1273488,1363.5021810695382,659.1635251486405
R2221945,900000.0,49.2739532,-123.1287006,1265.4438813386432,265.47788736361093
R2222089,1171000.0,49.2830217,-123.1080219,2765.4573172257706,1273.8490796395613
R2222419,596000.0,49.284620700000005,-123.1342675,861.6261947216982,1451.6497673448669
R2221878,581000.0,49.2861945,-123.13349850000002,917.408730963514,1626.6483428975873
R2222053,670000.0,49.2786404,-123.11000020000002,2621.953297135383,786.6707475319129
R2221367,595000.0,49.284760399999996,-123.1310205,1097.1605187520788,1467.1836985961324
R2221372,463000.0,49.2915334,-123.140161,434.1172514903836,2220.306936760016
R2221466,898000.0,49.2754693,-123.13136850000001,1071.91692627807,434.0605156490213
R2221284,1136600.0,49.2785678,-123.1179095,2048.220119110193,778.5979958571994
R2221758,625000.0,49.279728999999996,-123.1258703,1470.7511795532043,907.7175446766976
R2221211,560000.0,49.28408599999999,-123.113394,2375.770239269661,1392.1938400661202
R2221185,2450000.0,49.283755600000006,-123.1186196,1996.7101334325343,1355.4550363048124
R2221249,870000.0,49.2867514,-123.1265628,1420.5178813114915,1688.5727975458772
R2221138,1400000.0,49.2744365,-123.1278966,1323.7652846404146,319.21839541082346
R2220705,1540000.0,49.2753333,-123.12261770000002,1706.6917223116109,418.9380056256178
R2221777,800000.0,49.2781145,-123.1194851,1933.9275780124672,728.1933356095924
R2221082,638000.0,49.27764759999999,-123.12305390000002,1675.0501848490294,676.2764243577489
R2220917,760000.0,49.2840021,-123.12774240000002,1334.950807511207,1382.8645857222314
R2221301,695000.0,49.2772308,-123.12467009999999,1557.8125579653838,629.9303789334824
R2221014,999000.0,49.287063,-123.1269742,1390.67531250734,1723.2211366887007
R2220704,710000.0,49.2785678,-123.1179095,2048.220119110193,778.5979958571994
R2220936,799000.0,49.2749955,-123.1223163,1728.55499464574,381.37635940542543
R2220816,900000.0,49.277974799999996,-123.1169051,2121.0783498018563,712.6594043567466
R2221404,860000.0,49.28729200000001,-123.1238855,1614.7267035248153,1748.6847748908024
R2220501,795000.0,49.2775377,-123.12976210000001,1188.4436703871547,664.05610192129
R2220561,845000.0,49.2771532,-123.12972279999998,1191.2944554011594,621.3016526261597
R2220355,610000.0,49.2786404,-123.11000020000002,2621.953297135383,786.6707475319129
R2220398,722000.0,49.2785529,-123.11504009999999,2256.3636945257917,776.9411914505861
R2220577,858000.0,49.27877669999999,-123.1117008,2498.593373685827,801.8266160321194
R2220341,700000.0,49.2761771,-123.1287753,1260.0252136439035,512.7642847281181
R2220343,898000.0,49.2741473,-123.1188092,1982.9567278779145,287.06082262550217
R2220835,590000.0,49.28408599999999,-123.113394,2375.770239269661,1392.1938400661202
R2220266,723000.0,49.28729200000001,-123.1238855,1614.7267035248153,1748.6847748908024
R2220139,2300000.0,49.274470799999996,-123.1325081,989.2514148330511,323.0323813942674
R2219852,690000.0,49.27494229999999,-123.11725890000001,2095.414030785824,375.4607893067525
R2219801,948000.0,49.2772814,-123.12065690000001,1848.9263088715056,635.5568422218712
R2219859,878000.0,49.288218,-123.12425139999999,1588.1846618985028,1851.651276962847
R2220085,718000.0,49.283218700000006,-123.1256672,1485.4838624026877,1295.7544801893296
